"代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放頻率","平均股利(元)","2017發放年度","2018發放年度","2019發放年度","2020發放年度","2021發放年度","2022發放年度","2023發放年度","2024發放年度","2025發放年度","2026發放年度"
="6510","精測","01/09","2185","-5","-0.23","年","0","0","0","0","0","0","0","0","0","0",""
="6512","啟發電","01/09","20.35","-0.2","-0.97","年","0","0","0","0","0","0","0","0","0","0",""
="6515","穎崴","01/09","3490","+315","+9.92","年","0","","","","0","0","0","0","0","0",""
="6516","勤崴國際","01/09","67","+2.8","+4.36","年","1.143","1.8","1.8","1.689","1","1","1","1","1","0",""
="6517","保勝光學","01/09","64.5","-0.2","-0.31","年","0","0","0","0","0","","0","0","0","0",""
="6525","捷敏-KY","01/09","75.5","+0.5","+0.67","年","0.222","0","1","1","0","0","0","0","0","0",""
="6526","達發","01/09","436.5","-4.5","-1.02","年","0.8","0","","","","","0","4","0","0",""
="6527","明達醫","01/09","78.6","+2.6","+3.42","年","0.056","0","0","0","0","0","0","0.5","0","0",""
="6530","創威","01/09","58.8","+0.2","+0.34","年","0","0","0","0","0","0","0","0","0","0",""
="6531","愛普*","01/09","480","+25","+5.49","年","0.055","0","0.497","0","0","0","0","0","0","0",""
="6532","瑞耘","01/09","55.6","-0.2","-0.36","年","0","0","0","0","0","0","0","0","0","0",""
="6533","晶心科","01/09","247","-7.5","-2.95","年","0.056","0","0.5","0","0","0","0","0","0","0",""
="6535","順藥","01/09","188","+6","+3.3","年","0","0","0","0","0","0","0","0","0","0",""
="6538","倉和","01/09","64.4","+0.2","+0.31","年","0.256","0","0","0","2.3","0","0","0","0","0",""
="6541","泰福-KY","01/09","52.7","-1.3","-2.41","年","0","0","0","0","0","0","0","0","0","0",""
="6542","隆中","01/09","48","-1.4","-2.83","年","0.056","0.5","0","0","0","0","0","0","0","0",""
="6546","正基","01/09","62.7","+3.5","+5.91","年","0","0","0","","0","0","0","0","0","0",""
="6547","高端疫苗","01/09","36.5","+0.05","+0.14","年","0.536","0","0","0","0","0","4.828","0","0","0",""
="6550","北極星藥業-KY","01/09","30.4","+0.2","+0.66","年","0","0","0","0","0","0","0","0","0","0",""
="6552","易華電","01/09","25.6","+0.2","+0.79","年","0","0","0","0","0","0","0","0","0","0",""
="6556","勝品","01/09","70.5","-0.5","-0.7","年","0","0","0","0","0","0","0","0","0","0",""
="6558","興能高","01/09","36.4","+0.25","+0.69","年","0","0","0","0","0","0","0","0","0","0",""
="6560","欣普羅","01/09","41.7","+1.4","+3.47","年","0.439","0","0","0","0","1.452","2.5","0","0","0",""
="6568","宏觀","01/09","128","+2.5","+1.99","年","0.225","0","0","0","0","2.024","0","0","0","0",""
="6569","醫揚","01/09","108.5","-2","-1.81","年","0.778","1","0","1","2.5","1","0","0","1.499","0",""
="6570","維田","01/09","38.95","-0.05","-0.13","年","0.122","0","0","0","1.1","0","0","0","0","0",""
="6573","虹揚-KY","01/09","14.9","-0.1","-0.67","年","0.028","0","0","0.25","0","0","0","0","0","0",""
="6576","逸達","01/09","80.8","+1","+1.25","年","0","0","0","0","0","0","0","0","0","0",""
="6577","勁豐","01/09","69.2","+0.2","+0.29","年","0.633","0","0","0","0","0","0","0","5.7","0",""
="6578","達邦蛋白","01/09","19.75","+0.05","+0.25","年","0.167","0.5","0","0","0","1","0","0","0","0",""
="6579","研揚","01/09","111.5","+0.5","+0.45","年","0.055","0","0","0","0","0","0","0","0.498","0",""
="6581","鋼聯","01/09","105","+1.5","+1.45","年","0","0","0","0","0","0","0","0","0","0",""
="6582","申豐","01/09","31.75","-0.15","-0.47","年","0","0","0","0","0","0","0","0","0","0",""
="6584","南俊國際","01/09","318","-5","-1.55","年","0","0","0","0","0","0","0","0","0","0",""
="6585","鼎基","01/09","88.4","+2.1","+2.43","年","0","0","0","0","0","0","0","0","0","0",""
="6588","東典光電","01/09","47.7","+0.2","+0.42","年","0.111","1","0","0","0","0","0","0","0","0",""
="6589","台康生技","01/09","63.1","-0.3","-0.47","年","0","0","0","0","0","0","0","0","0","0",""
="6591","動力-KY","01/09","73.7","+0.3","+0.41","年","0.167","1.5","0","0","0","0","0","0","0","0",""
="6592","和潤企業","01/09","60.9","-0.1","-0.16","年","0.3","0.7","0","0","0","0","0","1","1","0",""
"6592A","和潤企業甲特","01/09","97.5","0","0","年","0","","","","","","","0","0","0",""
"6592B","和潤企業乙特","01/09","98.2","0","0","年","0","","","","","","","","0","0",""
="6593","台灣銘板","01/09","37.1","-0.6","-1.59","年","0.056","0.5","0","0","0","0","0","0","0","0",""
="6596","寬宏藝術","01/09","142","-2","-1.39","年","0.333","1","1","1","0","0","0","0","0","0",""
="6597","立誠","01/09","55","+0.5","+0.92","年","0","","0","0","0","0","0","0","0","0",""
="6598","ABC-KY","01/09","23.15","+0.1","+0.43","年","0","0","0","0","0","0","0","0","0","0",""
="6605","帝寶","01/09","141","+3.5","+2.55","年","0","0","0","0","0","0","0","0","0","0",""
="6606","建德工業","01/09","25.2","-0.1","-0.4","年","0","","","0","0","0","0","0","0","0",""
="6609","瀧澤科","01/09","37.05","+0.4","+1.09","年","0.022","0","0.2","0","0","0","0","0","0","0",""
="6612","奈米醫材","01/09","70.8","-0.6","-0.84","年","0.222","0","0","0","0","0","0","0","1","1",""
="6614","資拓宏宇","01/09","49.35","-0.95","-1.89","年","0","0","0","0","0","0","0","0","0","0",""
="6615","慧智","01/09","30","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="6617","共信-KY","01/09","79.5","-1.1","-1.36","年","0","0","0","0","0","0","0","0","0","0",""
="6620","漢達","01/09","85.4","+1.6","+1.91","年","0","0","0","0","0","0","0","0","0","0",""
="6624","萬年清","01/09","60.4","-0.7","-1.15","年","0","0","0","0","0","0","0","0","0","0",""
="6625","必應","01/09","81.8","+0.1","+0.12","年","0.5","2","0.5","0.5","0.499","0","0","0","1","0",""
="6637","醫影","01/09","81.5","+0.7","+0.87","年","0.125","","0","1","0","0","0","0","0","0",""
="6640","均華","01/09","753","+11","+1.48","年","0","0","0","0","0","0","0","0","0","0",""
="6641","基士德-KY","01/09","19.45","+0.35","+1.83","年","0","0","0","0","0","0","0","0","0","0",""
="6642","富致","01/09","52.5","+0.7","+1.35","年","0","","0","0","0","0","0","0","0","0",""
="6643","M31","01/09","430.5","-10.5","-2.38","年","0.375","","0","0","0","0","0","1","2","0",""
="6645","金萬林-創","01/09","18.35","+0.95","+5.46","年","0.72","","0.2","0.174","0","0.473","3","1.414","0.5","0",""
="6649","台生材","01/09","47.5","-1.25","-2.56","年","0","","0","0","0","0","0","0","0","0",""
="6651","全宇昕","01/09","80.3","+1.8","+2.29","年","0.44","","1","1.02","1","0","0.5","0","0","0",""
="6654","天正國際","01/09","86","+1","+1.18","年","0.222","0","1.5","0.5","0","0","0","0","0","0",""
="6657","華安","01/09","41.85","+0.75","+1.82","年","0","","0","0","0","0","0","0","0","0",""
="6658","聯策","01/09","55.6","-1.9","-3.3","年","0.15","","0","0","0","1.2","0","0","0","0",""
="6661","威健生技","01/09","18.55","-0.25","-1.33","年","0.1","","0.8","0","0","0","0","0","0","0",""
="6662","樂斯科","01/09","30.35","-0.15","-0.49","年","0.069","","0.55","0","0","0","0","0","0","0",""
="6664","群翊","01/09","293.5","-0.5","-0.17","年","0","","0","0","0","0","0","0","0","0",""
="6666","羅麗芬-KY","01/09","45.3","-0.4","-0.88","年","0.325","","1.6","1","0","0","0","0","0","0",""
="6667","信紘科","01/09","258.5","+0.5","+0.19","年","0","0","0","0","0","0","0","0","0","0",""
="6668","中揚光","01/09","39.05","+3.55","+10","年","0","0","0","0","0","0","0","0","0","0",""
="6669","緯穎","01/09","4240","-410","-8.82","年","0.252","","2.018","0","0","0","0","0","0","0",""
="6670","復盛應用","01/09","263","+0.5","+0.19","年","0","","0","0","0","0","0","0","0","0",""
="6671","三能-KY","01/09","36.75","+0.3","+0.82","年","0","","0","0","0","0","0","0","0","0",""
="6674","鋐寶科技","01/09","19.95","0","0","年","0","","0","0","0","0","0","0","0","0",""
="6680","鑫創電子","01/09","60.1","0","0","年","0.549","","1","0.5","0.605","0","0.3","0.998","0.992","0",""
="6683","雍智科技","01/09","396","+8","+2.06","年","0","","0","0","0","0","0","0","0","0",""
="6684","安格","01/09","48.25","-0.3","-0.62","年","0.143","","","0","0","0","1.002","0","0","0",""
="6689","伊雲谷","01/09","60.3","-0.1","-0.17","年","0.906","","","0","4.15","2.189","0","0","0","0",""
="6690","安碁資訊","01/09","170","-1.5","-0.87","年","0.057","","","0","0.2","0.2","0","0","0","0",""
="6691","洋基工程","01/09","583","-2","-0.34","年","2.177","","","4","0","4.7","0","3.04","2","1.5",""
="6692","進能服","01/09","30.15","+2.7","+9.84","年","0.957","","","2","0","1.5","0.5","1.5","1.2","0",""
="6693","廣閎科","01/09","80.7","-0.3","-0.37","年","0","","","0","0","0","0","0","0","0",""
="6695","芯鼎","01/09","43.85","+0.25","+0.57","年","0","","","0","0","0","0","0","0","0",""
="6697","東捷資訊","01/09","46.5","-1.5","-3.12","年","0","","","0","0","0","0","0","0","0",""
="6698","旭暉應材","01/09","33.6","+1.3","+4.02","年","0","","","0","0","0","0","0","0","0",""
="6706","惠特","01/09","120.5","-5","-3.98","年","0.991","","7.931","0","0","0","0","0","0","0",""
="6708","天擎","01/09","41.85","-0.15","-0.36","年","0.186","","","0.6","0.2","0.5","0","0","0","0",""
="6712","長聖","01/09","161.5","-0.5","-0.31","年","0.571","","","0","0","0","1","0.996","1","1",""
="6715","嘉基","01/09","105.5","+4.5","+4.46","年","0","","","0","0","0","0","0","0","0",""
="6716","應廣","01/09","46.45","+0.55","+1.2","年","0.429","","","0","0","1","1","1","0","0",""
="6719","力智","01/09","181.5","-0.5","-0.27","年","0","","","0","0","0","0","0","0","0",""
="6720","久昌","01/09","118","0","0","年","0.437","","","0","0","0.4","0.6","0.46","0","1.599",""
="6721","信實","01/09","60.9","0","0","年","0","","","0","0","0","0","0","0","0",""
="6725","矽科宏晟","01/09","243","-12","-4.71","年","0.357","","","2.5","0","0","0","0","0","0",""
="6727","亞泰金屬","01/09","171.5","-0.5","-0.29","年","0","","","0","0","0","0","0","0","0",""
="6728","上洋","01/09","139","+6.5","+4.91","年","0","","","0","0","0","0","0","0","0",""
="6730","常廣","01/09","36.75","+1.2","+3.38","年","0.214","","","1","0.5","0","0","0","0","0",""
="6732","昇佳電子","01/09","174.5","-4","-2.24","年","0.305","","","","1.827","0","0","0","0","0",""
="6733","博晟生醫","01/09","38.5","-0.05","-0.13","年","0","","","","0","0","0","0","0","0",""
="6735","美達科技","01/09","52.3","-0.3","-0.57","年","0.5","","","1","1","0","0","0.5","0.5","0.5",""
="6739","竹陞科技","01/09","717","+11","+1.56","年","0","","","","0","0","0","0","0","0",""
="6741","91APP*-KY","01/09","73.5","+0.1","+0.14","年","0","","","","0","0","0","0","0","0",""
="6742","澤米","01/09","45.55","+1.4","+3.17","年","0.217","","","","0.35","0","0.2","0.75","0","0",""
="6743","安普新","01/09","27.45","-0.5","-1.79","年","0.465","","","","0.496","2.295","0","0","0","0",""
="6751","智聯服務","01/09","54.5","+0.6","+1.11","年","0","","","","0","0","0","0","0","0",""
="6752","叡揚","01/09","124","+1.5","+1.22","年","0.55","","","","0","0.6","0.6","0.8","0.8","0.5",""
="6753","龍德造船","01/09","134","-1","-0.74","年","0.458","","","","0","0","2.25","0","0.5","0",""
="6754","匯僑設計","01/09","47.65","-0.15","-0.31","年","0","","","","0","0","0","0","0","0",""
="6756","威鋒電子","01/09","80.7","-0.3","-0.37","年","0","","","","0","0","0","0","0","0",""
="6757","台灣虎航","01/09","66.7","0","0","年","0","","","","0","0","0","0","0","0",""
="6761","穩得","01/09","135","0","0","年","0.2","","","","0.5","0.2","0","0.5","0","0",""
="6762","達亞","01/09","178.5","0","0","年","0.95","","","","0","0.4","2","0","1.8","1.5",""
="6767","台微醫","01/09","27.65","-0.1","-0.36","年","0","","","","0","0","0","0","0","0",""
="6768","志強-KY","01/09","104","0","0","年","0","","","","","0","0","0","0","0",""
="6776","展碁國際","01/09","59.5","+2.5","+4.39","年","0","","","","0","0","0","0","0","0",""
="6781","AES-KY","01/09","1270","+10","+0.79","年","0","","","","","0","0","0","0","0",""
="6785","昱展新藥","01/09","281","+4.5","+1.63","年","0","","","","","0","0","0","0","0",""
="6788","華景電","01/09","344.5","+2.5","+0.73","年","0","","","","0","0","0","0","0","0",""
="6789","采鈺","01/09","277","-1","-0.36","年","0","","","","","0","0","0","0","0",""
="6790","永豐實","01/09","38.35","+0.25","+0.66","年","0","","","","0","0","0","0","0","0",""
="6791","虎門科技","01/09","103.5","-0.5","-0.48","年","0","","","","","0","0","0","0","0",""
="6792","詠業","01/09","50.4","+0.1","+0.2","年","0","","","","","0","0","0","0","0",""
="6794","向榮生技","01/09","86","-0.6","-0.69","年","0","","","","","0","0","0","0","0",""
="6796","晉弘","01/09","91.3","-0.4","-0.44","年","0.72","","","","","2.6","0","0","0","1",""
="6803","崑鼎","01/09","301","+0.5","+0.17","年","0","0","0","0","0","0","0","0","0","0",""
="6804","明係","01/09","17.15","+0.2","+1.18","年","0","","","","","0","0","0","0","0",""
="6805","富世達","01/09","1365","0","0","年","0.676","","","","","3.38","0","0","0","0",""
="6806","森崴能源","01/09","38.85","+1.2","+3.19","年","0.167","","","","0","0","1","0","0","0",""
="6807","峰源-KY","01/09","45.35","+0.05","+0.11","年","0","","","","","","0","0","0","0",""
="6811","宏碁資訊","01/09","211.5","0","0","年","0","","","","","0","0","0","0","0",""
="6821","聯寶","01/09","36.45","-0.1","-0.27","年","0","","","","","0","0","0","0","0",""
="6823","濾能","01/09","72","-2.8","-3.74","年","1.114","","","","","4.5","0.568","0.5","0","0",""
="6829","千附精密","01/09","111.5","+1.5","+1.36","年","0","","","","","","0","0","0","0",""
="6830","汎銓","01/09","184.5","+1.5","+0.82","年","0","","","","","0","0","0","0","0",""
="6831","邁科","01/09","272.5","+2.5","+0.93","年","0.452","","","","","0","0","1.71","0.549","0",""
="6834","天二科技","01/09","29.85","+2.7","+9.94","年","0","","","","","0","0","0","0","0",""
="6835","圓裕","01/09","38.95","+0.1","+0.26","年","0","","","","","0","0","0","0","0",""
="6838","台新藥","01/09","27.15","+0.1","+0.37","年","0","","","","","","0","0","0","0",""
="6840","東研信超","01/09","61.7","+1.2","+1.98","年","0.2","","","","","0","0","0","1","0",""
="6841","長佳智能","01/09","67","+0.3","+0.45","年","0","","","","","","0","0","0","0",""
="6843","進典","01/09","52.1","-1.9","-3.52","年","0","","","","","0","0","0","0","0",""
="6844","諾貝兒","01/09","73","-0.3","-0.41","年","0","","","","","","0","0","0","0",""
="6846","綠茵","01/09","74.8","-0.1","-0.13","年","0","","","","","","0","0","0","0","0"
="6854","錼創科技-KY創","01/09","126","-6","-4.55","年","0","","","","","","0","0","0","0",""
="6855","數泓科","01/09","108","-0.5","-0.46","年","0.86","","","","","3.3","0","0","1","0",""
="6856","鑫傳","01/09","55","0","0","年","0","","","","","","0","0","0","0",""
="6859","伯特光","01/09","113","-1.5","-1.31","年","0.5","","","","","","1","1","0","0",""
="6861","睿生光電","01/09","65.4","-0.6","-0.91","年","0","","","","","","0","0","0","0",""
="6862","三集瑞-KY","01/09","165.5","-4.5","-2.65","年","0","","","","","","","","0","0",""
="6863","永道-KY","01/09","118.5","+1","+0.85","年","0","","","","","","","0","0","0",""
="6865","偉康科技","01/09","50.1","+1.5","+3.09","年","0.175","","","","","","0","0","0","0.7",""
="6869","雲豹能源","01/09","91.4","+0.7","+0.77","年","0","","","","","","0","0","0","0",""
="6870","騰雲","01/09","230","+3.5","+1.55","年","0.678","","","","","1.8","0.889","0","0.5","0.2",""
="6872","浩宇生醫","01/09","20.15","+0.05","+0.25","年","0","","","","","","0","0","0","0",""
="6873","泓德能源","01/09","96.4","+1","+1.05","年","0.437","","","","","","0","0","0.249","1.5",""
="6874","倍力","01/09","67.3","+0.7","+1.05","年","1","","","","","2","3","0","0","0",""
="6875","國邑*","01/09","50.4","-0.7","-1.37","年","0","","","","","","0","","0","0",""
="6877","鏵友益","01/09","88.6","-0.6","-0.67","年","1.264","","","","","","3.05","0","1.006","1",""
="6881","潤德","01/09","228.5","-0.5","-0.22","年","0","","","","","","0","0","0","0",""
="6884","海柏特","01/09","37.5","+1.7","+4.75","年","0","","","","","","0","0","0","0",""
="6885","全福生技","01/09","28.25","-0.1","-0.35","年","0","","","","","","0","0","0","0",""
="6887","寶綠特-KY","01/09","57.8","-1.1","-1.87","年","0","","","","","","","","","0",""
="6890","來億-KY","01/09","250.5","+9.5","+3.94","年","0","","","","","","","","0","0",""
="6894","衛司特","01/09","224","-6.5","-2.82","年","0","","","","","","0","0","0","0",""
="6895","宏碩系統","01/09","182","+6.5","+3.7","年","0","","","","","","0","0","0","0",""
="6901","鑽石投資","01/09","16.95","+0.2","+1.19","年","0.6","","","","","","","1.8","0","0",""
="6902","GOGOLOOK","01/09","73.5","-1.5","-2","年","0","","","","","","","0","0","0",""
="6903","巨漢","01/09","229","+5","+2.23","年","1.976","","","","","","","5.928","0","0",""
="6904","伯鑫","01/09","115.5","+1.5","+1.32","年","0","","","","","","","0","0","0",""
="6906","現觀科","01/09","73.2","-2.2","-2.92","年","0","","","","","","","0","0","0",""
="6909","創控","01/09","43.25","-1.35","-3.03","年","0.215","","","","","","","0.644","0","0",""
="6910","德鴻","01/09","35.5","-0.45","-1.25","年","0","","","","","","","0","0","0",""
="6913","鴻呈","01/09","117.5","+4","+3.52","年","0.626","","","","","","1","1","0","0.503",""
="6914","阜爾運通","01/09","146","+2.5","+1.74","年","0","","","","","","","0","0","0",""
="6916","華凌","01/09","18.15","-0.1","-0.55","年","0.476","","","","","","","1.429","0","0",""
="6918","愛派司","01/09","83.9","-0.9","-1.06","年","0","","","","","","","0","0","0",""
="6921","嘉雨思-創","01/09","63.5","-1.5","-2.31","年","0","","","","","","","0","0","0",""
="6922","宸曜","01/09","161","-6","-3.59","年","0.25","","","","","","0.5","0","0","0.499",""
="6923","中台","01/09","101","0","0","年","0","","","","","","","0","0","0",""
="6924","榮惠-KY創","01/09","77","-3","-3.75","年","0","","","","","","","","0","0",""
="6925","意藍","01/09","87.7","-1","-1.13","年","0","","","","","","0","0","0","0",""
="6928","攸泰科技","01/09","50.9","+0.1","+0.2","年","0","","","","","","","0","0","0",""
="6929","佑全","01/09","31.25","+0.05","+0.16","年","0","","","","","","0","0","0","0",""
="6933","AMAX-KY","01/09","149","+1.5","+1.02","年","0","","","","","","","0","0","0",""
="6936","永鴻生技","01/09","35.8","-0.1","-0.28","年","0","","","","","","","0","0","0",""
="6937","天虹","01/09","246","+10","+4.24","年","0","","","","","","","0","0","0",""
="6944","兆聯實業","01/09","726","-7","-0.95","年","0.333","","","","","","","0","1","0",""
="6949","沛爾生醫-創","01/09","333.5","-3","-0.89","年","0","","","","","","","","0","0",""
="6951","青新-創","01/09","73.9","+0.9","+1.23","年","0","","","","","","","0","0","0",""
="6952","大武山","01/09","43","+0.3","+0.7","年","0.167","","","","","","","0.5","0","0",""
="6953","家碩","01/09","236.5","+21.5","+10","年","0.7","","","","","","","2.1","0","0",""
="6955","邦睿生技-創","01/09","163","+5.5","+3.49","年","1.5","","","","","","","","1.5","1.5",""
="6957","裕慶-KY","01/09","194","-3","-1.52","年","0","","","","","","","","0","0",""
="6958","日盛台駿","01/09","15.45","+0.05","+0.32","年","0.267","","","","","","","0","0","0.8",""
="6962","奕力-KY","01/09","37.5","-0.5","-1.32","年","0","","","","","","","","0","0",""
="6965","中傑-KY","01/09","87.4","-0.6","-0.68","年","0","","","","","","","","","0",""
="6967","汎瑋材料","01/09","74","+6.7","+9.96","年","0","","","","","","","","0","0",""
="6968","萬達寵物","01/09","53.7","0","0","年","0.067","","","","","","","0","0","0.2",""
="6969","成信實業*-創","01/09","29.75","+0.25","+0.85","年","0","","","","","","","","0","0",""
="6971","惠民實業","01/09","29.3","0","0","年","0","","","","","","","0","0","0",""
="6982","大井泵浦","01/09","63.8","-0.7","-1.09","年","0","","","","","","","","0","0",""
="6988","威力暘-創","01/09","15.45","+1.4","+9.96","年","0","","","","","","","","0","0",""
="6994","富威電力","01/09","94.3","+1.5","+1.62","年","0","","","","","","","","0","0",""
="6996","力領科技","01/09","159","0","0","年","0","","","","","","","","0","0",""
="6997","博弘","01/09","89","0","0","年","0","","","","","","","","0","0",""
="7402","邑錡","01/09","133.5","-2.5","-1.84","年","0.479","1.5","0.65","0","0.668","0.5","0.498","0.497","0","0",""
="7547","碩網","01/09","57","+0.2","+0.35","年","0","","","","0","0","0","0","0","0",""
="7556","意德士","01/09","166.5","+0.5","+0.3","年","0.4","","","","0.2","0.3","0.4","0.5","0.5","0.5",""
="7584","樂意","01/09","40.4","+0.9","+2.28","年","0.6","","","","","2","1","0","0","0",""
="7610","聯友金屬-創","01/09","167","+14","+9.15","年","2.687","","","","","","4.2","3","1.201","2.348",""
="7642","昶瑞機電","01/09","80.4","+0.1","+0.12","年","0","","","","","","","","0","0",""
="7703","銳澤","01/09","241.5","+7.5","+3.21","年","0","","","","","","","","0","0",""
="7704","明遠精密","01/09","44.8","-1","-2.18","年","0","","","","","","","","0","0",""
="7705","三商餐飲","01/09","39.25","-0.2","-0.51","年","0","","","","","","","","0","0",""
="7708","全家餐飲","01/09","94.4","-0.1","-0.11","年","0","","","","","","","","0","0",""
="7709","榮田","01/09","39.3","+0.3","+0.77","年","0","","","","","","","","0","0",""
="7711","永擎","01/09","264","+1","+0.38","年","0","","","","","","","","0","0",""
="7712","博盛半導體","01/09","81.9","-0.9","-1.09","年","0.487","","","","","","","1.46","0","0",""
="7713","威力德生醫","01/09","70.5","0","0","年","0","","","","","","","","0","0",""
="7715","裕山","01/09","30.1","-1.1","-3.53","年","0","","","","","","","","0","0",""
="7716","昱臺國際","01/09","25.8","+0.6","+2.38","年","0","","","","","","","","0","0",""
="7717","萊德光電-KY","01/09","374","-6.5","-1.71","年","0","","","","","","","","","0",""
="7718","友鋮","01/09","43.6","-0.5","-1.13","年","0","","","","","","","","0","0",""
="7721","微程式","01/09","47.9","0","0","年","0","","","","","","","0","0","0",""
="7722","LINEPAY","01/09","551","+2","+0.36","年","0","","","","","","","","0","0",""
="7728","光焱科技","01/09","599","-6","-0.99","年","0","","","","","","","","0","0",""
="7730","暉盛-創","01/09","96.4","-2.6","-2.63","年","1","","","","","","","","0","2",""
="7732","金興精密","01/09","40","0","0","年","0","","","","","","","","0","0",""
="7734","印能科技","01/09","970","-7","-0.72","年","1.283","","","","","","","","0","2.565",""
="7736","虎山","01/09","86.3","-0.8","-0.92","年","0","","","","","","","","0","0",""
="7740","熙特爾-創","01/09","153.5","+0.5","+0.33","年","0","","","","","","","","0","0",""
="7743","金利食安","01/09","21.8","+1.8","+9","年","0","","","","","","","","0","0",""
="7744","崴寶","01/09","325.5","-10.5","-3.12","年","0","","","","","","","","0","0",""
="7747","昕奇雲端","01/09","119","+0.5","+0.42","年","0.75","","","","","","","","1.5","0",""
="7749","意騰-KY","01/09","455","0","0","年","0","","","","","","","","","0",""
="7750","新代","01/09","855","-5","-0.58","年","0","","","","","","","","0","0",""
="7751","竑騰","01/09","723","+14","+1.97","年","0","","","","","","","","0","0",""
="7753","星亞","01/09","42.85","-0.15","-0.35","年","0","","","","","","","","0","0",""
="7757","金色三麥","01/09","113.5","-2.5","-2.16","年","0","","","","","","","","0","0",""
="7765","中華資安","01/09","278.5","-3","-1.07","年","0","","","","","","","","0","0",""
="7767","仁大資訊","01/09","47.9","-0.3","-0.62","年","0","","","","","","","","","0",""
="7769","鴻勁","01/09","3295","+165","+5.27","年","0","","","","","","","","","0",""
="7770","君曜","01/09","57.5","-0.3","-0.52","年","2.5","","","","","","","","5","0",""
="7782","光速火箭","01/09","29","0","0","年","0","","","","","","","","0","0",""
="7786","東方風能","01/09","171","+1.5","+0.88","年","0","","","","","","","","0","0",""
="7788","松川精密","01/09","135","+3.5","+2.66","年","0","","","","","","","","0","0",""
="7791","皇家可口","01/09","72","+0.6","+0.84","年","0","","","","","","","","0","0",""
="7799","禾榮科","01/09","381.5","-9.5","-2.43","年","0","","","","","","","","0","0",""
="7805","威聯通","01/09","666","-3","-0.45","年","0","","","","","","","","0","0",""
="7810","捷創科技","01/09","259.5","-4.5","-1.7","年","0","","","","","","","","0","0",""
="8011","台通","01/09","21.55","+0.15","+0.7","年","0","0","0","0","0","0","0","0","0","0",""
="8016","矽創","01/09","187.5","+1.5","+0.81","年","0","0","0","0","0","0","0","0","0","0",""
="8021","尖點","01/09","215.5","+19.5","+9.95","年","0","0","0","0","0","0","0","0","0","0",""
="8024","佑華","01/09","11.95","-0.05","-0.42","年","0","0","0","0","0","0","0","0","0","0",""
="8027","鈦昇","01/09","104.5","-1.5","-1.42","年","0.022","0","0","0.202","0","0","0","0","0","0",""
="8028","昇陽半導體","01/09","189.5","-2.5","-1.3","年","0.133","0","0","0","0","0.6","0.6","0","0","0",""
="8032","光菱","01/09","37.8","+1.05","+2.86","年","0","0","0","0","0","0","0","0","0","0",""
="8033","雷虎","01/09","151","-7.5","-4.73","年","0","0","0","0","0","0","0","0","0","0",""
="8034","榮群","01/09","24.4","+0.4","+1.67","年","0","0","0","0","0","0","0","0","0","0",""
="8038","長園科","01/09","58.5","+5","+9.35","年","0","0","0","0","0","0","0","0","0","0",""
="8039","台虹","01/09","84.7","+1.5","+1.8","年","0.051","0","0","0","0","0","0","0","0.46","0",""
="8040","九暘","01/09","49.15","+0.05","+0.1","年","0","0","0","0","0","0","0","0","0","0",""
="8042","金山電","01/09","63.8","+5.8","+10","年","0.067","0","0","0","0.3","0.3","0","0","0","0",""
="8043","蜜望實","01/09","87.4","+7.9","+9.94","年","0","0","0","0","0","0","0","0","0","0",""
="8044","網家","01/09","30.1","0","0","年","0.069","0.62","0","0","0","0","0","0","0","0",""
="8045","達運光電","01/09","72.1","-1.4","-1.9","年","0","0","0","0","0","0","0","0","0","0",""
="8046","南電","01/09","240.5","+3.5","+1.48","年","0","0","0","0","0","0","0","0","0","0",""
="8047","星雲","01/09","50.8","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="8048","德勝","01/09","56.1","+0.4","+0.72","年","0.1","0","0","0","0","0.3","0","0.3","0.3","0",""
="8049","晶采","01/09","27.2","+1.45","+5.63","年","0","0","0","0","0","0","0","0","0","0",""
="8050","廣積","01/09","42.25","-0.15","-0.35","年","0.043","0.383","0","0","0","0","0","0","0","0",""
="8054","安國","01/09","120.5","-3.5","-2.82","年","0","0","0","0","0","0","0","0","0","0",""
="8059","凱碩","01/09","22.6","+0.25","+1.12","年","0","0","0","0","0","0","0","0","0","0",""
="8064","東捷","01/09","46.2","-0.7","-1.49","年","0","0","0","0","0","0","0","0","0","0",""
="8066","來思達","01/09","19.8","+0.05","+0.25","年","0.222","2","0","0","0","0","0","0","0","0",""
="8067","志旭","01/09","15.35","-1","-6.12","年","0","0","0","0","0","0","0","0","0","0",""
="8068","全達","01/09","25.75","-0.25","-0.96","年","0","0","0","0","0","0","0","0","0","0",""
="8069","元太","01/09","170.5","-3","-1.73","年","0","0","0","0","0","0","0","0","0","0",""
="8071","能率網通","01/09","17.6","-0.15","-0.85","年","0","0","0","0","0","0","0","0","0","0",""
="8072","陞泰","01/09","30.3","-0.2","-0.66","年","0","0","0","0","0","0","0","0","0","0",""
="8074","鉅橡","01/09","56.3","+5.1","+9.96","年","0","0","0","0","0","0","0","0","0","0",""
="8076","伍豐","01/09","23.3","-0.1","-0.43","年","0.261","0.3","0.3","0","0.746","0","0.7","0.3","0","0",""
="8077","洛碁","01/09","43","-2.95","-6.42","年","0","0","0","0","0","0","0","0","0","0",""
